"cfop";"ncm";"natureza_frete";"y"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"TRIBUTADO"
"5102";"10059010-000";vazio;"TRIBUTADO"
"5102";"10059010-000";vazio;"TRIBUTADO"
"5102";"10059010-000";vazio;"TRIBUTADO"
"5102";"10059010-000";vazio;"TRIBUTADO"
"5102";"10059010-000";vazio;"TRIBUTADO"
"5102";"10059010-000";vazio;"TRIBUTADO"
"5102";"10059010-000";vazio;"TRIBUTADO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"23023010-000";vazio;"TRIBUTADO"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1101";"23023010-000";vazio;"TRIBUTADO"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"2102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1202";"23099010-000";vazio;"TRIBUTADO"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1202";"23099010-000";vazio;"TRIBUTADO"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"10059010-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
"1102";"01039200-000";vazio;"Sem incidência"
