"cnpj";"cfop";"ncm";"natureza_frete";"y"
14;"1403";"19052010-000";"0";"tributado"
14;"1403";"19052090-000";"0";"tributado"
14;"1403";"19053100-000";"0";"tributado"
14;"1403";"19053200-000";"0";"tributado"
14;"1403";"19054000-000";"0";"tributado"
14;"1403";"19059010-000";"0";"tributado"
14;"1403";"19059020-000";"0";"tributado"
14;"1403";"19059090-000";"0";"tributado"
14;"1403";"20011000-000";"0";"tributado"
14;"1403";"20019000-000";"0";"tributado"
14;"1403";"20021000-000";"0";"tributado"
14;"1403";"20029090-000";"0";"tributado"
14;"1403";"20031000-000";"0";"tributado"
14;"1403";"20041000-000";"0";"tributado"
14;"1403";"20049000-000";"0";"tributado"
14;"1403";"20052000-000";"0";"tributado"
14;"1403";"20054000-000";"0";"tributado"
14;"1403";"20057000-000";"0";"tributado"
14;"1403";"20059900-000";"0";"tributado"
14;"1403";"20060000-000";"0";"tributado"
14;"1403";"20079910-000";"0";"tributado"
14;"1403";"20079990-000";"0";"tributado"
14;"1403";"20081100-000";"0";"tributado"
14;"1403";"20081900-000";"0";"tributado"
14;"1403";"20082010-000";"0";"tributado"
14;"1403";"20086010-000";"0";"tributado"
14;"1403";"20087010-000";"0";"tributado"
14;"1403";"20089100-000";"0";"tributado"
14;"1403";"20089900-000";"0";"tributado"
14;"1403";"20091900-000";"0";"tributado"
14;"1403";"20093900-000";"0";"tributado"
14;"1403";"20096900-000";"0";"tributado"
14;"1403";"20098990-000";"0";"tributado"
14;"1403";"21011110-000";"0";"aliquota zero"
14;"1403";"21011190-000";"0";"aliquota zero"
14;"1403";"21011200-000";"0";"aliquota zero"
14;"1403";"21031010-000";"0";"tributado"
14;"1403";"21032010-000";"0";"tributado"
14;"1403";"21032090-000";"0";"tributado"
14;"1403";"21033021-000";"0";"tributado"
14;"1403";"21039011-000";"0";"tributado"
14;"1403";"21039021-000";"0";"tributado"
14;"1403";"21039091-000";"0";"tributado"
14;"1403";"21041011-000";"0";"tributado"
14;"1403";"21042000-000";"0";"tributado"
14;"1403";"21050010-000";"0";"tributado"
14;"1403";"21069010-000";"0";"aliquota zero"
14;"1403";"21069021-000";"0";"tributado"
14;"1403";"21069029-000";"0";"tributado"
14;"1403";"21069030-000";"0";"tributado"
14;"1403";"21069050-000";"0";"tributado"
14;"1403";"21069060-000";"0";"tributado"
14;"1403";"21069090-000";"0";"tributado"
14;"1403";"22011000-000";"0";"monofasico revenda de produtos"
14;"1403";"22019000-000";"0";"monofasico revenda de produtos"
14;"1403";"22021000-000";"0";"monofasico revenda de produtos"
14;"1403";"22029000-000";"0";"monofasico revenda de produtos"
14;"1403";"22030000-000";"0";"monofasico revenda de produtos"
14;"1403";"22041010-000";"0";"tributado"
14;"1403";"22042911-000";"0";"tributado"
14;"1403";"22051000-000";"0";"tributado"
14;"1403";"22059000-000";"0";"tributado"
14;"1403";"22060090-000";"0";"tributado"
14;"1403";"22072019-000";"0";"monofasico revenda de produtos"
14;"1403";"22083020-000";"0";"tributado"
14;"1403";"22084000-000";"0";"tributado"
14;"1403";"22086000-000";"0";"tributado"
14;"1403";"22087000-000";"0";"tributado"
14;"1403";"22089000-000";"0";"monofasico revenda de produtos"
14;"1403";"22090000-000";"0";"tributado"
14;"1403";"23091000-000";"0";"tributado"
14;"1403";"23099010-000";"0";"tributado"
14;"1403";"25010020-000";"0";"tributado"
14;"1403";"25010090-000";"0";"tributado"
14;"1403";"25041000-000";"0";"tributado"
14;"1403";"25059000-000";"0";"tributado"
14;"1403";"25084090-000";"0";"tributado"
14;"1403";"25131000-000";"0";"tributado"
14;"1403";"25171000-000";"0";"tributado"
14;"1403";"25223000-000";"0";"aliquota zero"
14;"1403";"25232910-000";"0";"tributado"
14;"1403";"27101919-000";"0";"tributado"
14;"1403";"27101932-000";"0";"tributado"
14;"1403";"27101999-000";"0";"tributado"
14;"1403";"27111910-000";"0";"monofasico revenda de produtos"
14;"1403";"28070010-000";"0";"tributado"
14;"1403";"28142000-000";"0";"tributado"
14;"1403";"28151100-000";"0";"tributado"
14;"1403";"28272090-000";"0";"tributado"
14;"1403";"28289011-000";"0";"tributado"
14;"1403";"28470000-000";"0";"tributado"
14;"1403";"29029020-000";"0";"tributado"
14;"1403";"29141990-000";"0";"tributado"
14;"1403";"29224220-000";"0";"tributado"
14;"1403";"29339132-000";"0";"tributado"
14;"1403";"30051090-000";"0";"tributado"
14;"1403";"32041400-000";"0";"tributado"
14;"1403";"32041919-000";"0";"tributado"
14;"1403";"32081010-000";"0";"tributado"
14;"1403";"32081020-000";"0";"tributado"
14;"1403";"32089039-000";"0";"tributado"
14;"1403";"32091010-000";"0";"tributado"
14;"1403";"32131000-000";"0";"tributado"
14;"1403";"32139000-000";"0";"tributado"
14;"1403";"32141020-000";"0";"tributado"
14;"1403";"32149000-000";"0";"tributado"
14;"1403";"32159000-000";"0";"tributado"
14;"1403";"33029019-000";"0";"tributado"
14;"1403";"33030020-000";"0";"monofasico revenda de produtos"
14;"1403";"33043000-000";"0";"monofasico revenda de produtos"
14;"1403";"33049100-000";"0";"monofasico revenda de produtos"
14;"1403";"33049910-000";"0";"monofasico revenda de produtos"
14;"1403";"33049990-000";"0";"monofasico revenda de produtos"
14;"1403";"33051000-000";"0";"monofasico revenda de produtos"
14;"1403";"33052000-000";"0";"monofasico revenda de produtos"
14;"1403";"33053000-000";"0";"monofasico revenda de produtos"
14;"1403";"33059000-000";"0";"monofasico revenda de produtos"
14;"1403";"33061000-000";"0";"aliquota zero"
14;"1403";"33062000-000";"0";"aliquota zero"
14;"1403";"33069000-000";"0";"aliquota zero"
14;"1403";"33071000-000";"0";"monofasico revenda de produtos"
14;"1403";"33072010-000";"0";"monofasico revenda de produtos"
14;"1403";"33072090-000";"0";"monofasico revenda de produtos"
14;"1403";"33073000-000";"0";"monofasico revenda de produtos"
14;"1403";"33074100-000";"0";"monofasico revenda de produtos"
14;"1403";"33074900-000";"0";"monofasico revenda de produtos"
14;"1403";"33079000-000";"0";"monofasico revenda de produtos"
14;"1403";"34011190-000";"0";"monofasico revenda de produtos"
14;"1403";"34011900-000";"0";"tributado"
14;"1403";"34012090-000";"0";"tributado"
14;"1403";"34013000-000";"0";"tributado"
14;"1403";"34021190-000";"0";"tributado"
14;"1403";"34021900-000";"0";"tributado"
14;"1403";"34022000-000";"0";"tributado"
14;"1403";"34029019-000";"0";"tributado"
14;"1403";"34029029-000";"0";"tributado"
14;"1403";"34029031-000";"0";"tributado"
14;"1403";"34029039-000";"0";"tributado"
14;"1403";"34029090-000";"0";"tributado"
14;"1403";"34049029-000";"0";"tributado"
14;"1403";"34051000-000";"0";"tributado"
14;"1403";"34052000-000";"0";"tributado"
14;"1403";"34053000-000";"0";"tributado"
14;"1403";"34054000-000";"0";"tributado"
14;"1403";"34059000-000";"0";"tributado"
14;"1403";"34060000-000";"0";"tributado"
14;"1403";"34070010-000";"0";"tributado"
14;"1403";"35030019-000";"0";"tributado"
14;"1403";"35061010-000";"0";"tributado"
14;"1403";"35061090-000";"0";"tributado"
14;"1403";"35069110-000";"0";"tributado"
14;"1403";"35069120-000";"0";"tributado"
14;"1403";"35069190-000";"0";"tributado"
14;"1403";"35069900-000";"0";"tributado"
14;"1403";"36050000-000";"0";"tributado"
14;"1403";"38085029-000";"0";"aliquota zero"
14;"1403";"38089119-000";"0";"tributado"
14;"1403";"38089199-000";"0";"aliquota zero"
14;"1403";"38089419-000";"0";"tributado"
14;"1403";"38089429-000";"0";"aliquota zero"
14;"1403";"38089996-000";"0";"aliquota zero"
14;"1403";"38099190-000";"0";"tributado"
14;"1403";"38112110-000";"0";"tributado"
14;"1403";"38119090-000";"0";"tributado"
14;"1403";"38140090-000";"0";"tributado"
14;"1403";"38160019-000";"0";"tributado"
14;"1403";"38190000-000";"0";"tributado"
14;"1403";"38220090-000";"0";"tributado"
14;"1403";"38244000-000";"0";"tributado"
14;"1403";"38245000-000";"0";"tributado"
14;"1403";"38249029-000";"0";"monofasico revenda de produtos"
14;"1403";"38249041-000";"0";"tributado"
14;"1403";"39095019-000";"0";"tributado"
14;"1403";"39169090-000";"0";"tributado"
14;"1403";"39171010-000";"0";"tributado"
14;"1403";"39172100-000";"0";"tributado"
14;"1403";"39172300-000";"0";"tributado"
14;"1403";"39172900-000";"0";"tributado"
14;"1403";"39173290-000";"0";"tributado"
14;"1403";"39173900-000";"0";"tributado"
14;"1403";"39174090-000";"0";"tributado"
14;"1403";"39191000-000";"0";"tributado"
14;"1403";"39199000-000";"0";"tributado"
14;"1403";"39222000-000";"0";"tributado"
14;"1403";"39229000-000";"0";"tributado"
14;"1403";"39231090-000";"0";"tributado"
14;"1403";"39232190-000";"0";"tributado"
14;"1403";"39233000-000";"0";"monofasico revenda de produtos"
14;"1403";"39239000-000";"0";"tributado"
14;"1403";"39241000-000";"0";"tributado"
14;"1403";"39249000-000";"0";"tributado"
14;"1403";"39251000-000";"0";"tributado"
14;"1403";"39252000-000";"0";"tributado"
14;"1403";"39259090-000";"0";"tributado"
14;"1403";"39261000-000";"0";"tributado"
14;"1403";"39262000-000";"0";"tributado"
14;"1403";"39269090-000";"0";"tributado"
14;"1403";"40069000-000";"0";"tributado"
14;"1403";"40094290-000";"0";"monofasico revenda de produtos"
14;"1403";"40103900-000";"0";"tributado"
14;"1403";"40111000-000";"0";"monofasico revenda de produtos"
14;"1403";"40114000-000";"0";"monofasico revenda de produtos"
14;"1403";"40115000-000";"0";"monofasico revenda de produtos"
14;"1403";"40119990-000";"0";"monofasico revenda de produtos"
14;"1403";"40131090-000";"0";"monofasico revenda de produtos"
14;"1403";"40139000-000";"0";"monofasico revenda de produtos"
14;"1403";"40141000-000";"0";"tributado"
14;"1403";"40149090-000";"0";"tributado"
14;"1403";"40151900-000";"0";"tributado"
14;"1403";"40169200-000";"0";"tributado"
14;"1403";"40169300-000";"0";"tributado"
14;"1403";"40169990-000";"0";"tributado"
14;"1403";"41151000-000";"0";"tributado"
14;"1403";"42010010-000";"0";"tributado"
14;"1403";"42021210-000";"0";"tributado"
14;"1403";"42022220-000";"0";"tributado"
14;"1403";"42022900-000";"0";"tributado"
14;"1403";"42023200-000";"0";"tributado"
14;"1403";"42023900-000";"0";"tributado"
14;"1403";"42029200-000";"0";"tributado"
14;"1403";"44031000-000";"0";"tributado"
14;"1403";"44071000-000";"0";"tributado"
14;"1403";"44079990-000";"0";"tributado"
14;"1403";"44092900-000";"0";"tributado"
14;"1403";"44170010-000";"0";"tributado"
14;"1403";"44170090-000";"0";"tributado"
14;"1403";"44181000-000";"0";"tributado"
14;"1403";"44182000-000";"0";"tributado"
14;"1403";"44190000-000";"0";"tributado"
14;"1403";"44219000-000";"0";"tributado"
14;"1403";"46021900-000";"0";"tributado"
14;"1403";"46029000-000";"0";"tributado"
14;"1403";"48025610-000";"0";"tributado"
14;"1403";"48114110-000";"0";"tributado"
14;"1403";"48181000-000";"0";"aliquota zero"
14;"1403";"48182000-000";"0";"tributado"
14;"1403";"48183000-000";"0";"tributado"
14;"1403";"48189090-000";"0";"tributado"
14;"1403";"48201000-000";"0";"aliquota zero"
14;"1403";"48202000-000";"0";"tributado"
14;"1403";"48209000-000";"0";"aliquota zero"
14;"1403";"48232099-000";"0";"tributado"
14;"1403";"48234000-000";"0";"tributado"
14;"1403";"48236900-000";"0";"tributado"
14;"1403";"52029100-000";"0";"tributado"
14;"1403";"54072000-000";"0";"tributado"
14;"1403";"56012110-000";"0";"tributado"
14;"1403";"56012190-000";"0";"tributado"
14;"1403";"56029000-000";"0";"tributado"
14;"1403";"56074900-000";"0";"tributado"
14;"1403";"56075090-000";"0";"tributado"
14;"1403";"57050000-000";"0";"tributado"
14;"1403";"59090000-000";"0";"tributado"
14;"1403";"61169200-000";"0";"tributado"
14;"1403";"62104000-000";"0";"tributado"
14;"1403";"62171000-000";"0";"tributado"
14;"1403";"63059000-000";"0";"tributado"
14;"1403";"63071000-000";"0";"tributado"
14;"1403";"63079090-000";"0";"tributado"
14;"1403";"63080000-000";"0";"tributado"
14;"1403";"64039990-000";"0";"tributado"
14;"1403";"67021000-000";"0";"tributado"
14;"1403";"68022300-000";"0";"tributado"
14;"1403";"68042119-000";"0";"tributado"
14;"1403";"68042211-000";"0";"tributado"
14;"1403";"68043000-000";"0";"tributado"
14;"1403";"68052000-000";"0";"tributado"
14;"1403";"68053090-000";"0";"tributado"
14;"1403";"68101900-000";"0";"tributado"
14;"1403";"68109900-000";"0";"tributado"
14;"1403";"68114000-000";"0";"tributado"
14;"1403";"69041000-000";"0";"tributado"
14;"1403";"69059000-000";"0";"tributado"
14;"1403";"69089000-000";"0";"tributado"
14;"1403";"69101000-000";"0";"tributado"
14;"1403";"69109000-000";"0";"tributado"
14;"1403";"69111090-000";"0";"tributado"
14;"1403";"69120000-000";"0";"tributado"
14;"1403";"70099100-000";"0";"tributado"
14;"1403";"70109022-000";"0";"tributado"
14;"1403";"70132800-000";"0";"tributado"
14;"1403";"70133700-000";"0";"tributado"
14;"1403";"70134290-000";"0";"tributado"
14;"1403";"70134900-000";"0";"tributado"
14;"1403";"70139900-000";"0";"tributado"
14;"1403";"72142000-000";"0";"tributado"
14;"1403";"72162100-000";"0";"tributado"
14;"1403";"72171090-000";"0";"tributado"
14;"1403";"72172090-000";"0";"tributado"
14;"1403";"73071100-000";"0";"tributado"
14;"1403";"73071910-000";"0";"tributado"
14;"1403";"73071920-000";"0";"tributado"
14;"1403";"73083000-000";"0";"tributado"
14;"1403";"73089090-000";"0";"tributado"
14;"1403";"73101090-000";"0";"tributado"
14;"1403";"73121090-000";"0";"tributado"
14;"1403";"73130000-000";"0";"tributado"
14;"1403";"73144100-000";"0";"tributado"
14;"1403";"73158200-000";"0";"tributado"
14;"1403";"73170010-000";"0";"tributado"
14;"1403";"73170020-000";"0";"tributado"
14;"1403";"73170090-000";"0";"tributado"
14;"1403";"73181200-000";"0";"tributado"
14;"1403";"73181400-000";"0";"tributado"
14;"1403";"73181500-000";"0";"tributado"
14;"1403";"73181600-000";"0";"tributado"
14;"1403";"73181900-000";"0";"tributado"
14;"1403";"73182200-000";"0";"tributado"
14;"1403";"73182900-000";"0";"tributado"
14;"1403";"73211900-000";"0";"tributado"
14;"1403";"73218100-000";"0";"tributado"
14;"1403";"73231000-000";"0";"tributado"
14;"1403";"73239300-000";"0";"tributado"
14;"1403";"73239400-000";"0";"tributado"
14;"1403";"73239900-000";"0";"tributado"
14;"1403";"73249000-000";"0";"tributado"
14;"1403";"73259910-000";"0";"tributado"
14;"1403";"73259990-000";"0";"tributado"
14;"1403";"73269090-000";"0";"tributado"
14;"1403";"74072929-000";"0";"tributado"
14;"1403";"74082990-000";"0";"tributado"
14;"1403";"74122000-000";"0";"tributado"
14;"1403";"74152900-000";"0";"tributado"
14;"1403";"74182000-000";"0";"tributado"
14;"1403";"76071190-000";"0";"tributado"
14;"1403";"76071990-000";"0";"tributado"
14;"1403";"76090000-000";"0";"tributado"
14;"1403";"76151000-000";"0";"tributado"
14;"1403";"76152000-000";"0";"tributado"
14;"1403";"76161000-000";"0";"tributado"
14;"1403";"76169900-000";"0";"tributado"
14;"1403";"82011000-000";"0";"tributado"
14;"1403";"82013000-000";"0";"tributado"
14;"1403";"82014000-000";"0";"tributado"
14;"1403";"82015000-000";"0";"tributado"
14;"1403";"82016000-000";"0";"tributado"
14;"1403";"82019000-000";"0";"tributado"
14;"1403";"82021000-000";"0";"tributado"
14;"1403";"82029100-000";"0";"tributado"
14;"1403";"82029990-000";"0";"tributado"
14;"1403";"82031010-000";"0";"tributado"
14;"1403";"82032010-000";"0";"tributado"
14;"1403";"82032090-000";"0";"tributado"
14;"1403";"82041100-000";"0";"tributado"
14;"1403";"82041200-000";"0";"tributado"
14;"1403";"82042000-000";"0";"tributado"
14;"1403";"82052000-000";"0";"tributado"
14;"1403";"82054000-000";"0";"tributado"
14;"1403";"82055100-000";"0";"tributado"
14;"1403";"82055900-000";"0";"tributado"
14;"1403";"82057000-000";"0";"tributado"
14;"1403";"82075011-000";"0";"tributado"
14;"1403";"82075019-000";"0";"tributado"
14;"1403";"82075090-000";"0";"tributado"
14;"1403";"82079000-000";"0";"tributado"
14;"1403";"82083000-000";"0";"tributado"
14;"1403";"82089000-000";"0";"tributado"
14;"1403";"82100010-000";"0";"tributado"
14;"1403";"82111000-000";"0";"tributado"
14;"1403";"82119290-000";"0";"tributado"
14;"1403";"82119390-000";"0";"tributado"
14;"1403";"82121020-000";"0";"tributado"
14;"1403";"82122010-000";"0";"tributado"
14;"1403";"82130000-000";"0";"tributado"
14;"1403";"82141000-000";"0";"tributado"
14;"1403";"82142000-000";"0";"tributado"
14;"1403";"82152000-000";"0";"tributado"
14;"1403";"82159910-000";"0";"tributado"
14;"1403";"83011000-000";"0";"tributado"
14;"1403";"83014000-000";"0";"tributado"
14;"1403";"83021000-000";"0";"tributado"
14;"1403";"83022000-000";"0";"tributado"
14;"1403";"83052000-000";"0";"tributado"
14;"1403";"83059000-000";"0";"tributado"
14;"1403";"83099000-000";"0";"tributado"
14;"1403";"83111000-000";"0";"tributado"
14;"1403";"84099114-000";"0";"monofasico revenda de produtos"
14;"1403";"84132000-000";"0";"tributado"
14;"1403";"84133090-000";"0";"monofasico revenda de produtos"
14;"1403";"84137080-000";"0";"tributado"
14;"1403";"84138100-000";"0";"tributado"
14;"1403";"84142000-000";"0";"tributado"
14;"1403";"84145110-000";"0";"tributado"
14;"1403";"84151011-000";"0";"tributado"
14;"1403";"84172000-000";"0";"tributado"
14;"1403";"84182100-000";"0";"tributado"
14;"1403";"84195022-000";"0";"tributado"
14;"1403";"84211210-000";"0";"tributado"
14;"1403";"84212100-000";"0";"tributado"
14;"1403";"84212300-000";"0";"monofasico revenda de produtos"
14;"1403";"84212990-000";"0";"tributado"
14;"1403";"84213990-000";"0";"tributado"
14;"1403";"84219199-000";"0";"tributado"
14;"1403";"84219999-000";"0";"tributado"
14;"1403";"84241000-000";"0";"tributado"
14;"1403";"84243010-000";"0";"tributado"
14;"1403";"84243090-000";"0";"tributado"
14;"1403";"84248121-000";"0";"monofasico revenda de produtos"
14;"1403";"84248129-000";"0";"monofasico revenda de produtos"
14;"1403";"84249090-000";"0";"tributado"
14;"1403";"84251910-000";"0";"tributado"
14;"1403";"84342090-000";"0";"monofasico revenda de produtos"
14;"1403";"84349000-000";"0";"tributado"
14;"1403";"84368000-000";"0";"monofasico revenda de produtos"
14;"1403";"84385000-000";"0";"tributado"
14;"1403";"84501900-000";"0";"tributado"
14;"1403";"84512100-000";"0";"tributado"
14;"1403";"84672999-000";"0";"tributado"
14;"1403";"84678100-000";"0";"tributado"
14;"1403";"84678900-000";"0";"tributado"
14;"1403";"84679100-000";"0";"tributado"
14;"1403";"84701000-000";"0";"aliquota zero"
14;"1403";"84729040-000";"0";"tributado"
14;"1403";"84798911-000";"0";"tributado"
14;"1403";"84798912-000";"0";"tributado"
14;"1403";"84798999-000";"0";"tributado"
14;"1403";"84818019-000";"0";"tributado"
14;"1403";"84818093-000";"0";"tributado"
14;"1403";"84818095-000";"0";"tributado"
14;"1403";"84819010-000";"0";"tributado"
14;"1403";"84819090-000";"0";"tributado"
14;"1403";"85044010-000";"0";"tributado"
14;"1403";"85044060-000";"0";"tributado"
14;"1403";"85061010-000";"0";"tributado"
14;"1403";"85061020-000";"0";"tributado"
14;"1403";"85061030-000";"0";"tributado"
14;"1403";"85071090-000";"0";"tributado"
14;"1403";"85094010-000";"0";"tributado"
14;"1403";"85094020-000";"0";"tributado"
14;"1403";"85094090-000";"0";"tributado"
14;"1403";"85098090-000";"0";"tributado"
14;"1403";"85124010-000";"0";"monofasico revenda de produtos"
14;"1403";"85129000-000";"0";"monofasico revenda de produtos"
14;"1403";"85131010-000";"0";"tributado"
14;"1403";"85161000-000";"0";"tributado"
14;"1403";"85163100-000";"0";"tributado"
14;"1403";"85163200-000";"0";"tributado"
14;"1403";"85166000-000";"0";"tributado"
14;"1403";"85167100-000";"0";"tributado"
14;"1403";"85167920-000";"0";"tributado"
14;"1403";"85167990-000";"0";"tributado"
14;"1403";"85168010-000";"0";"tributado"
14;"1403";"85169000-000";"0";"tributado"
14;"1403";"85234990-000";"0";"tributado"
14;"1403";"85235190-000";"0";"tributado"
14;"1403";"85238000-000";"0";"tributado"
14;"1403";"85311090-000";"0";"tributado"
14;"1403";"85359000-000";"0";"tributado"
14;"1403";"85362000-000";"0";"tributado"
14;"1403";"85363000-000";"0";"tributado"
14;"1403";"85364900-000";"0";"tributado"
14;"1403";"85365090-000";"0";"tributado"
14;"1403";"85366100-000";"0";"tributado"
14;"1403";"85366910-000";"0";"tributado"
14;"1403";"85366990-000";"0";"tributado"
14;"1403";"85367000-000";"0";"tributado"
14;"1403";"85369010-000";"0";"tributado"
14;"1403";"85369090-000";"0";"tributado"
14;"1403";"85371090-000";"0";"tributado"
14;"1403";"85381000-000";"0";"tributado"
14;"1403";"85389090-000";"0";"tributado"
14;"1403";"85392190-000";"0";"tributado"
14;"1403";"85392200-000";"0";"tributado"
14;"1403";"85393100-000";"0";"tributado"
14;"1403";"85394900-000";"0";"tributado"
14;"1403";"85399090-000";"0";"tributado"
14;"1403";"85437092-000";"0";"tributado"
14;"1403";"85437099-000";"0";"tributado"
14;"1403";"85444200-000";"0";"tributado"
14;"1403";"85444900-000";"0";"tributado"
14;"1403";"85462000-000";"0";"tributado"
14;"1403";"85469000-000";"0";"tributado"
14;"1403";"87089100-000";"0";"monofasico revenda de produtos"
14;"1403";"87089990-000";"0";"monofasico revenda de produtos"
14;"1403";"90153000-000";"0";"tributado"
14;"1403";"90158090-000";"0";"tributado"
14;"1403";"90172000-000";"0";"tributado"
14;"1403";"90178010-000";"0";"tributado"
14;"1403";"90178090-000";"0";"tributado"
14;"1403";"90189099-000";"0";"tributado"
14;"1403";"90251190-000";"0";"tributado"
14;"1403";"90262010-000";"0";"tributado"
14;"1403";"90303990-000";"0";"monofasico revenda de produtos"
14;"1403";"94018000-000";"0";"tributado"
14;"1403";"94036000-000";"0";"tributado"
14;"1403";"94054010-000";"0";"tributado"
14;"1403";"95030010-000";"0";"tributado"
14;"1403";"95030022-000";"0";"tributado"
14;"1403";"95030039-000";"0";"tributado"
14;"1403";"95030070-000";"0";"tributado"
14;"1403";"95030080-000";"0";"tributado"
14;"1403";"95030091-000";"0";"tributado"
14;"1403";"95030098-000";"0";"tributado"
14;"1403";"95030099-000";"0";"tributado"
14;"1403";"95059000-000";"0";"tributado"
14;"1403";"95066200-000";"0";"tributado"
14;"1403";"95069900-000";"0";"tributado"
14;"1403";"96020090-000";"0";"tributado"
14;"1403";"96031000-000";"0";"tributado"
14;"1403";"96032100-000";"0";"monofasico revenda de produtos"
14;"1403";"96032900-000";"0";"tributado"
14;"1403";"96033000-000";"0";"tributado"
14;"1403";"96034010-000";"0";"tributado"
14;"1403";"96034090-000";"0";"tributado"
14;"1403";"96035000-000";"0";"tributado"
14;"1403";"96039000-000";"0";"tributado"
14;"1403";"96081000-000";"0";"tributado"
14;"1403";"96082000-000";"0";"tributado"
14;"1403";"96084000-000";"0";"tributado"
14;"1403";"96091000-000";"0";"tributado"
14;"1403";"96092000-000";"0";"tributado"
14;"1403";"96099000-000";"0";"tributado"
14;"1403";"96131000-000";"0";"tributado"
14;"1403";"96138000-000";"0";"tributado"
14;"1403";"96151100-000";"0";"tributado"
14;"1403";"96159000-000";"0";"tributado"
14;"1403";"96162000-000";"0";"tributado"
14;"1403";"96170010-000";"0";"tributado"
14;"1403";"96170020-000";"0";"tributado"
14;"1403";"96190000-000";"0";"tributado"
14;"1406";"69089000-000";"0";"tratamento via modulo de imobilizado"
14;"1411";"04015029-000";"0";"tributado"
14;"1411";"04031000-000";"0";"aliquota zero"
14;"1411";"04039000-000";"0";"aliquota zero"
14;"1411";"04051000-000";"0";"aliquota zero"
14;"1411";"04061090-000";"0";"aliquota zero"
14;"1411";"04089900-000";"0";"tributado"
14;"1411";"08012200-000";"0";"aliquota zero"
14;"1411";"09012100-000";"0";"aliquota zero"
14;"1411";"09030090-000";"0";"tributado"
14;"1411";"15079011-000";"0";"aliquota zero"
14;"1411";"15171000-000";"0";"aliquota zero"
14;"1411";"16010000-000";"0";"tributado"
14;"1411";"17019900-000";"0";"aliquota zero"
14;"1411";"17041000-000";"0";"tributado"
14;"1411";"17049010-000";"0";"tributado"
14;"1411";"17049020-000";"0";"tributado"
14;"1411";"17049090-000";"0";"tributado"
14;"1411";"18063110-000";"0";"tributado"
14;"1411";"18063210-000";"0";"tributado"
14;"1411";"18069000-000";"0";"tributado"
14;"1411";"19011010-000";"0";"aliquota zero"
14;"1411";"19012000-000";"0";"tributado"
14;"1411";"19021100-000";"0";"aliquota zero"
14;"1411";"19021900-000";"0";"aliquota zero"
14;"1411";"19022000-000";"0";"aliquota zero"
14;"1411";"19049000-000";"0";"tributado"
14;"1411";"19053100-000";"0";"tributado"
14;"1411";"19053200-000";"0";"tributado"
14;"1411";"19059020-000";"0";"tributado"
14;"1411";"19059090-000";"0";"tributado"
14;"1411";"20052000-000";"0";"tributado"
14;"1411";"20081100-000";"0";"tributado"
14;"1411";"21011110-000";"0";"aliquota zero"
14;"1411";"21032010-000";"0";"tributado"
14;"1411";"21039021-000";"0";"tributado"
14;"1411";"21041011-000";"0";"tributado"
14;"1411";"21050010-000";"0";"tributado"
14;"1411";"21069010-000";"0";"aliquota zero"
14;"1411";"21069029-000";"0";"tributado"
14;"1411";"21069050-000";"0";"tributado"
14;"1411";"22011000-000";"0";"monofasico revenda de produtos"
14;"1411";"22021000-000";"0";"monofasico revenda de produtos"
14;"1411";"22029000-000";"0";"monofasico revenda de produtos"
14;"1411";"22030000-000";"0";"monofasico revenda de produtos"
14;"1411";"22041010-000";"0";"tributado"
14;"1411";"22072019-000";"0";"monofasico revenda de produtos"
14;"1411";"22084000-000";"0";"tributado"
14;"1411";"22090000-000";"0";"tributado"
14;"1411";"25223000-000";"0";"aliquota zero"
14;"1411";"27101259-000";"0";"monofasico revenda de produtos"
14;"1411";"27101919-000";"0";"tributado"
14;"1411";"27101921-000";"0";"monofasico revenda de produtos"
14;"1411";"27101932-000";"0";"tributado"
14;"1411";"27101999-000";"0";"tributado"
14;"1411";"29029020-000";"0";"tributado"
14;"1411";"32081010-000";"0";"tributado"
14;"1411";"32141020-000";"0";"tributado"
14;"1411";"32149000-000";"0";"tributado"
14;"1411";"33043000-000";"0";"monofasico revenda de produtos"
14;"1411";"33061000-000";"0";"aliquota zero"
14;"1411";"33072010-000";"0";"monofasico revenda de produtos"
14;"1411";"33072090-000";"0";"monofasico revenda de produtos"
14;"1411";"33074900-000";"0";"monofasico revenda de produtos"
14;"1411";"34022000-000";"0";"tributado"
14;"1411";"34029039-000";"0";"tributado"
14;"1411";"34059000-000";"0";"tributado"
14;"1411";"38089419-000";"0";"tributado"
14;"1411";"39169090-000";"0";"tributado"
14;"1411";"39241000-000";"0";"tributado"
14;"1411";"44170090-000";"0";"tributado"
14;"1411";"44182000-000";"0";"tributado"
14;"1411";"44219000-000";"0";"tributado"
14;"1411";"48181000-000";"0";"aliquota zero"
14;"1411";"48182000-000";"0";"tributado"
14;"1411";"48183000-000";"0";"tributado"
14;"1411";"48191000-000";"0";"tributado"
14;"1411";"48234000-000";"0";"tributado"
14;"1411";"63071000-000";"0";"tributado"
14;"1411";"68053090-000";"0";"tributado"
14;"1411";"68114000-000";"0";"tributado"
14;"1411";"69089000-000";"0";"tributado"
14;"1411";"73170090-000";"0";"tributado"
14;"1411";"73182900-000";"0";"tributado"
14;"1411";"84151011-000";"0";"tributado"
14;"1411";"84182100-000";"0";"tributado"
14;"1411";"84212300-000";"0";"monofasico revenda de produtos"
14;"1411";"84212990-000";"0";"tributado"
